song_Id,gmt_create_total,action_type1,action_type2,action_type3,Ds
7bc543a6b27cd6ee9275d9e0d824cebc,1427904000,1,0,0,20150402
7c18ee584fb5d676bb545a4017b9740b,4283820000,3,0,0,20150402
8121de295473659c7de60e582ff8b253,19991455200,12,1,1,20150402
956b589d7419ee3f01f560ee20ec3964,2855941200,1,1,0,20150402
a5b875640ec3c5232000f35b821ba02a,2855865600,2,0,0,20150402
ab38d342942d49942ba4aba9336db34c,1427925600,1,0,0,20150402
acac9f66feb22704ebdd4df8f81e5fde,1427925600,1,0,0,20150402
acd9fb3ddb55ec7114de394bab2be854,21419406000,10,4,1,20150402
b4981b6c5ae9c842795568a2f21a69c4,1427925600,1,0,0,20150402
e036df6dc1a8edd7439c6ace0eb7f8d9,1427925600,1,0,0,20150402
edcbea2662369133770ac11fa1c052dc,27131047200,15,3,1,20150402
f114aded48881db26ec33490f0518fc6,1427925600,1,0,0,20150402
f65e758d50b58771c0c0b157066f13a4,5711875200,3,1,0,20150402
0b814eb7674877d04d4cd1185dffdf42,1428058800,0,1,0,20150403
1ea4fe1c1e84206a90f18e98bdb1584c,5712127200,4,0,0,20150403
320f3651df5d39d9be1173d0a19dcf89,2856085200,1,1,0,20150403
33869f5fa4936eeec70529eb2a38c561,12852151200,9,0,0,20150403
46de4e7d503d4bbd30e3fd718ad2f979,5712112800,4,0,0,20150403
48239d352b2bd6940a7611454b4b6d98,1427994000,0,1,0,20150403
5c9c3896c081a372ae659b777b90f640,1428048000,1,0,0,20150403
611f1f6b6836a218f0efcd2c4ab71704,1428048000,1,0,0,20150403
7b30eac851732f98a5cfb8f79ff611cf,1428037200,1,0,0,20150403
7c18ee584fb5d676bb545a4017b9740b,4284158400,3,0,0,20150403
8121de295473659c7de60e582ff8b253,18564364800,13,0,0,20150403
84367c5724f2d89958ff8e8f1bce89bf,1428048000,1,0,0,20150403
9556e3d9a35fb2a76c62d33fc19ef84f,1428048000,1,0,0,20150403
956b589d7419ee3f01f560ee20ec3964,4284082800,3,0,0,20150403
a5b875640ec3c5232000f35b821ba02a,4284172800,3,0,0,20150403
acd9fb3ddb55ec7114de394bab2be854,17136291600,11,1,0,20150403
e036df6dc1a8edd7439c6ace0eb7f8d9,1428033600,1,0,0,20150403
e3615cb24b31c358dbc132c9aa6e4c0c,4284014400,1,2,0,20150403
e379783b2b7209c9f73d8bcf1fd86282,1428048000,1,0,0,20150403
edcbea2662369133770ac11fa1c052dc,18564458400,13,0,0,20150403
f19e22fd811849dcfe5d78d2665f89af,1428048000,1,0,0,20150403
f65e758d50b58771c0c0b157066f13a4,4284079200,3,0,0,20150403
fdd323ce11f11affda121f0e7bd27f45,1428048000,1,0,0,20150403
2b3fa5503b65aeaa95cfe7fffb3d0014,1428109200,1,0,0,20150404
320f3651df5d39d9be1173d0a19dcf89,1428156000,0,1,0,20150404
33869f5fa4936eeec70529eb2a38c561,5712537600,4,0,0,20150404
46de4e7d503d4bbd30e3fd718ad2f979,1428130800,1,0,0,20150404
4bda56b8af56ff1ed8b6d3be37fa53fa,1428152400,1,0,0,20150404
5fede872edc8a951f6300b29d3e5743a,1428130800,1,0,0,20150404
6e0065451961e363b196bdd34c2b82e1,1428109200,1,0,0,20150404
8121de295473659c7de60e582ff8b253,22850143200,14,2,0,20150404
a5b875640ec3c5232000f35b821ba02a,1428116400,1,0,0,20150404
acd9fb3ddb55ec7114de394bab2be854,8568741600,5,1,0,20150404
c902f041ba8b94725440dcc2a30e6632,1428109200,1,0,0,20150404
edcbea2662369133770ac11fa1c052dc,24278148000,16,1,0,20150404
f38951bac70849f428ce25ab541d9a6a,14281113600,10,0,0,20150404
f65e758d50b58771c0c0b157066f13a4,2856232800,2,0,0,20150404
007b9d900c65393163d1ef296918c03a,1428242400,0,1,0,20150405
0b814eb7674877d04d4cd1185dffdf42,4284637200,1,2,0,20150405
0e091d6da252c28a9f566ca34601e804,4284716400,1,2,0,20150405
1ea4fe1c1e84206a90f18e98bdb1584c,7140996000,5,0,0,20150405
2b3fa5503b65aeaa95cfe7fffb3d0014,2856391200,1,1,0,20150405
2df962e98eb8674c978264553137a424,2856391200,1,1,0,20150405
320f3651df5d39d9be1173d0a19dcf89,5712883200,2,2,0,20150405
33869f5fa4936eeec70529eb2a38c561,7141021200,3,2,0,20150405
46de4e7d503d4bbd30e3fd718ad2f979,2856430800,2,0,0,20150405
5c9c3896c081a372ae659b777b90f640,1428192000,1,0,0,20150405
60027f026ed0342fa93d44dfe78f05d1,2856391200,1,1,0,20150405
601c5f278216dfbe72c0b34a14160bb4,2856391200,1,1,0,20150405
6e0065451961e363b196bdd34c2b82e1,1428195600,1,0,0,20150405
7bc543a6b27cd6ee9275d9e0d824cebc,1428238800,0,1,0,20150405
7c18ee584fb5d676bb545a4017b9740b,4284716400,1,2,0,20150405
8121de295473659c7de60e582ff8b253,24279436800,14,3,0,20150405
8455c9eea3ebaae2380f7e4face53126,2856391200,1,1,0,20150405
90541cdf352e91f2e6daf779caa5fd07,1428238800,0,1,0,20150405
9556e3d9a35fb2a76c62d33fc19ef84f,2856423600,2,0,0,20150405
acd9fb3ddb55ec7114de394bab2be854,4284651600,2,1,0,20150405
edcbea2662369133770ac11fa1c052dc,22851446400,13,3,0,20150405
f114aded48881db26ec33490f0518fc6,2856391200,1,1,0,20150405
f65e758d50b58771c0c0b157066f13a4,4284615600,3,0,0,20150405
007b9d900c65393163d1ef296918c03a,2856528000,2,0,0,20150406
0b814eb7674877d04d4cd1185dffdf42,2856499200,2,0,0,20150406
1c69f5bd988268517a09cd629d2f45eb,1428289200,1,0,0,20150406
1ea4fe1c1e84206a90f18e98bdb1584c,4284813600,3,0,0,20150406
320f3651df5d39d9be1173d0a19dcf89,1428249600,1,0,0,20150406
33869f5fa4936eeec70529eb2a38c561,5713149600,3,1,0,20150406
3c72477f3d649b91994433dfe1bb1f88,1428253200,1,0,0,20150406
3dc61c27ccd5bf6fd41232770c214bd8,1428274800,0,1,0,20150406
46de4e7d503d4bbd30e3fd718ad2f979,5713138800,3,1,0,20150406
6e0065451961e363b196bdd34c2b82e1,1428253200,1,0,0,20150406
7bc543a6b27cd6ee9275d9e0d824cebc,1428274800,1,0,0,20150406
7c18ee584fb5d676bb545a4017b9740b,2856564000,2,0,0,20150406
8121de295473659c7de60e582ff8b253,31422524400,20,2,0,20150406
8455c9eea3ebaae2380f7e4face53126,1428253200,1,0,0,20150406
9556e3d9a35fb2a76c62d33fc19ef84f,2856578400,2,0,0,20150406
a5b875640ec3c5232000f35b821ba02a,1428310800,1,0,0,20150406
ac86f5ac50a73cb8a6663a620ceed387,1428289200,1,0,0,20150406
acd9fb3ddb55ec7114de394bab2be854,5713092000,4,0,0,20150406
b4981b6c5ae9c842795568a2f21a69c4,1428249600,1,0,0,20150406
c014aa92506e50f966c0f00bda49ff3e,1428253200,1,0,0,20150406
edcbea2662369133770ac11fa1c052dc,22852645200,15,1,0,20150406
f38951bac70849f428ce25ab541d9a6a,5713117200,4,0,0,20150406
f65e758d50b58771c0c0b157066f13a4,2856564000,2,0,0,20150406
0b814eb7674877d04d4cd1185dffdf42,1428361200,1,0,0,20150407
0e091d6da252c28a9f566ca34601e804,1428372000,1,0,0,20150407
1ea4fe1c1e84206a90f18e98bdb1584c,7141917600,3,2,0,20150407
33869f5fa4936eeec70529eb2a38c561,48565843200,34,0,0,20150407
46de4e7d503d4bbd30e3fd718ad2f979,2856798000,2,0,0,20150407
48239d352b2bd6940a7611454b4b6d98,1428368400,1,0,0,20150407
60027f026ed0342fa93d44dfe78f05d1,1428364800,1,0,0,20150407
601c5f278216dfbe72c0b34a14160bb4,1428361200,1,0,0,20150407
7bc543a6b27cd6ee9275d9e0d824cebc,1428372000,1,0,0,20150407
7c18ee584fb5d676bb545a4017b9740b,1428372000,1,0,0,20150407
8121de295473659c7de60e582ff8b253,14283824400,9,1,0,20150407
90541cdf352e91f2e6daf779caa5fd07,1428372000,1,0,0,20150407
9556e3d9a35fb2a76c62d33fc19ef84f,1428393600,1,0,0,20150407
956b589d7419ee3f01f560ee20ec3964,1428350400,1,0,0,20150407
acd9fb3ddb55ec7114de394bab2be854,12855459600,8,0,1,20150407
edcbea2662369133770ac11fa1c052dc,14283766800,10,0,0,20150407
f65e758d50b58771c0c0b157066f13a4,2856718800,2,0,0,20150407
1ea4fe1c1e84206a90f18e98bdb1584c,2856902400,2,0,0,20150408
2b3fa5503b65aeaa95cfe7fffb3d0014,1428458400,1,0,0,20150408
320f3651df5d39d9be1173d0a19dcf89,2856859200,2,0,0,20150408
33869f5fa4936eeec70529eb2a38c561,1428490800,1,0,0,20150408
3c72477f3d649b91994433dfe1bb1f88,4285382400,2,0,1,20150408
601c5f278216dfbe72c0b34a14160bb4,1428458400,1,0,0,20150408
742fd1ce58cb04531b1a621430f5ce5a,1428476400,1,0,0,20150408
7c18ee584fb5d676bb545a4017b9740b,2856967200,2,0,0,20150408
8121de295473659c7de60e582ff8b253,28569409200,20,0,0,20150408
acd9fb3ddb55ec7114de394bab2be854,17141587200,8,4,0,20150408
edcbea2662369133770ac11fa1c052dc,25712402400,17,1,0,20150408
f114aded48881db26ec33490f0518fc6,1428458400,1,0,0,20150408
f65e758d50b58771c0c0b157066f13a4,4285404000,3,0,0,20150408
0b814eb7674877d04d4cd1185dffdf42,2857057200,1,1,0,20150409
1ea4fe1c1e84206a90f18e98bdb1584c,5714204400,4,0,0,20150409
320f3651df5d39d9be1173d0a19dcf89,1428508800,0,1,0,20150409
33869f5fa4936eeec70529eb2a38c561,8571416400,3,2,1,20150409
3c72477f3d649b91994433dfe1bb1f88,4285602000,3,0,0,20150409
46de4e7d503d4bbd30e3fd718ad2f979,2857140000,0,2,0,20150409
7c18ee584fb5d676bb545a4017b9740b,4285717200,3,0,0,20150409
8121de295473659c7de60e582ff8b253,27142383600,18,1,0,20150409
8455c9eea3ebaae2380f7e4face53126,1428555600,1,0,0,20150409
956b589d7419ee3f01f560ee20ec3964,1428508800,1,0,0,20150409
a5b875640ec3c5232000f35b821ba02a,1428570000,1,0,0,20150409
acd9fb3ddb55ec7114de394bab2be854,12856986000,7,2,0,20150409
edcbea2662369133770ac11fa1c052dc,17142638400,11,1,0,20150409
f38951bac70849f428ce25ab541d9a6a,1428559200,1,0,0,20150409
f65e758d50b58771c0c0b157066f13a4,5714215200,4,0,0,20150409
007b9d900c65393163d1ef296918c03a,4285915200,3,0,0,20150410
0b814eb7674877d04d4cd1185dffdf42,4285915200,3,0,0,20150410
0e091d6da252c28a9f566ca34601e804,2857302000,2,0,0,20150410
1c69f5bd988268517a09cd629d2f45eb,1428627600,1,0,0,20150410
1ea4fe1c1e84206a90f18e98bdb1584c,5714503200,4,0,0,20150410
20abdc8d5346633bf5bd763b03f17922,1428631200,1,0,0,20150410
320f3651df5d39d9be1173d0a19dcf89,5714568000,4,0,0,20150410
33869f5fa4936eeec70529eb2a38c561,8571888000,5,1,0,20150410
3c72477f3d649b91994433dfe1bb1f88,5714614800,4,0,0,20150410
46de4e7d503d4bbd30e3fd718ad2f979,2857280400,2,0,0,20150410
48239d352b2bd6940a7611454b4b6d98,1428627600,1,0,0,20150410
4deb7b5387212d736e1069ad3137c171,1428627600,1,0,0,20150410
5d1608876e4bf68334e4c50ee0d1ab3a,2857280400,2,0,0,20150410
61dd0d4303c10311f861ea0e881eb9d9,1428631200,1,0,0,20150410
6e0065451961e363b196bdd34c2b82e1,4285904400,3,0,0,20150410
7471e17b749fec653dce159566f096f6,1428631200,1,0,0,20150410
7bc543a6b27cd6ee9275d9e0d824cebc,1428631200,1,0,0,20150410
7c18ee584fb5d676bb545a4017b9740b,4285890000,3,0,0,20150410
8121de295473659c7de60e582ff8b253,22858225200,14,2,0,20150410
8455c9eea3ebaae2380f7e4face53126,1428627600,1,0,0,20150410
90541cdf352e91f2e6daf779caa5fd07,1428627600,1,0,0,20150410
9556e3d9a35fb2a76c62d33fc19ef84f,1428627600,1,0,0,20150410
956b589d7419ee3f01f560ee20ec3964,2857244400,2,0,0,20150410
97e8efc5f8a87e5f7d5e35daa0cb3a51,1428627600,1,0,0,20150410
a4ba7c56de72fd35631bed9943d75840,2857280400,2,0,0,20150410
a5b875640ec3c5232000f35b821ba02a,1428631200,1,0,0,20150410
ab38d342942d49942ba4aba9336db34c,1428631200,1,0,0,20150410
acd9fb3ddb55ec7114de394bab2be854,18572421600,13,0,0,20150410
b4981b6c5ae9c842795568a2f21a69c4,1428631200,1,0,0,20150410
c014aa92506e50f966c0f00bda49ff3e,1428627600,1,0,0,20150410
d3f3565c378946ec0b3e6ccc70f93500,1428645600,1,0,0,20150410
e036df6dc1a8edd7439c6ace0eb7f8d9,1428631200,1,0,0,20150410
edcbea2662369133770ac11fa1c052dc,30001622400,19,2,0,20150410
f38951bac70849f428ce25ab541d9a6a,7143141600,5,0,0,20150410
f65e758d50b58771c0c0b157066f13a4,5714560800,4,0,0,20150410
0b814eb7674877d04d4cd1185dffdf42,1428735600,1,0,0,20150411
0e091d6da252c28a9f566ca34601e804,1428732000,1,0,0,20150411
1ea4fe1c1e84206a90f18e98bdb1584c,4286088000,3,0,0,20150411
33869f5fa4936eeec70529eb2a38c561,5714863200,3,1,0,20150411
3c72477f3d649b91994433dfe1bb1f88,1428764400,1,0,0,20150411
46de4e7d503d4bbd30e3fd718ad2f979,1428717600,1,0,0,20150411
48239d352b2bd6940a7611454b4b6d98,1428728400,1,0,0,20150411
4bda56b8af56ff1ed8b6d3be37fa53fa,10001325600,5,1,1,20150411
5d1608876e4bf68334e4c50ee0d1ab3a,1428732000,1,0,0,20150411
60027f026ed0342fa93d44dfe78f05d1,1428699600,1,0,0,20150411
6ba415ae11bb52a1bef278fd2251496a,1428685200,1,0,0,20150411
6e0065451961e363b196bdd34c2b82e1,1428732000,1,0,0,20150411
742fd1ce58cb04531b1a621430f5ce5a,2857435200,1,0,1,20150411
7bc543a6b27cd6ee9275d9e0d824cebc,1428724800,1,0,0,20150411
7c18ee584fb5d676bb545a4017b9740b,1428728400,1,0,0,20150411
8121de295473659c7de60e582ff8b253,12858415200,9,0,0,20150411
8455c9eea3ebaae2380f7e4face53126,1428717600,1,0,0,20150411
a4ba7c56de72fd35631bed9943d75840,1428732000,1,0,0,20150411
acd9fb3ddb55ec7114de394bab2be854,8572294800,5,1,0,20150411
c014aa92506e50f966c0f00bda49ff3e,1428739200,1,0,0,20150411
edcbea2662369133770ac11fa1c052dc,18573350400,13,0,0,20150411
f38951bac70849f428ce25ab541d9a6a,1428728400,1,0,0,20150411
f65e758d50b58771c0c0b157066f13a4,7143541200,4,0,1,20150411
0b814eb7674877d04d4cd1185dffdf42,4286458800,2,1,0,20150412
0e091d6da252c28a9f566ca34601e804,1428804000,1,0,0,20150412
1c69f5bd988268517a09cd629d2f45eb,1428822000,0,1,0,20150412
1ea4fe1c1e84206a90f18e98bdb1584c,2857654800,2,0,0,20150412
320f3651df5d39d9be1173d0a19dcf89,4286484000,1,2,0,20150412
33869f5fa4936eeec70529eb2a38c561,20003482800,11,2,1,20150412
3c72477f3d649b91994433dfe1bb1f88,2857654800,2,0,0,20150412
46de4e7d503d4bbd30e3fd718ad2f979,1428814800,1,0,0,20150412
5d1608876e4bf68334e4c50ee0d1ab3a,1428807600,1,0,0,20150412
6ba415ae11bb52a1bef278fd2251496a,1428850800,1,0,0,20150412
6e0065451961e363b196bdd34c2b82e1,1428804000,1,0,0,20150412
7bc543a6b27cd6ee9275d9e0d824cebc,4286476800,3,0,0,20150412
7c18ee584fb5d676bb545a4017b9740b,2857626000,1,1,0,20150412
8121de295473659c7de60e582ff8b253,15717020400,8,3,0,20150412
90541cdf352e91f2e6daf779caa5fd07,1428829200,1,0,0,20150412
956b589d7419ee3f01f560ee20ec3964,1428850800,1,0,0,20150412
a4ba7c56de72fd35631bed9943d75840,1428804000,1,0,0,20150412
acd9fb3ddb55ec7114de394bab2be854,14288151600,6,3,1,20150412
c014aa92506e50f966c0f00bda49ff3e,4286530800,3,0,0,20150412
e036df6dc1a8edd7439c6ace0eb7f8d9,1428850800,1,0,0,20150412
e47ae553103a76f0c2fcebe5a9dad720,5715403200,1,2,1,20150412
edcbea2662369133770ac11fa1c052dc,27147632400,14,4,1,20150412
f114aded48881db26ec33490f0518fc6,8572845600,2,2,2,20150412
f38951bac70849f428ce25ab541d9a6a,2857636800,2,0,0,20150412
f65e758d50b58771c0c0b157066f13a4,1428850800,1,0,0,20150412
0b814eb7674877d04d4cd1185dffdf42,4286732400,3,0,0,20150413
0e091d6da252c28a9f566ca34601e804,1428915600,1,0,0,20150413
1ea4fe1c1e84206a90f18e98bdb1584c,1428879600,1,0,0,20150413
320f3651df5d39d9be1173d0a19dcf89,4286732400,3,0,0,20150413
33869f5fa4936eeec70529eb2a38c561,12860150400,8,1,0,20150413
3c72477f3d649b91994433dfe1bb1f88,1428879600,1,0,0,20150413
46de4e7d503d4bbd30e3fd718ad2f979,1428854400,1,0,0,20150413
5d1608876e4bf68334e4c50ee0d1ab3a,1428933600,1,0,0,20150413
8121de295473659c7de60e582ff8b253,25720164000,17,1,0,20150413
90541cdf352e91f2e6daf779caa5fd07,1428897600,1,0,0,20150413
a4ba7c56de72fd35631bed9943d75840,1428930000,1,0,0,20150413
acd9fb3ddb55ec7114de394bab2be854,12860020800,9,0,0,20150413
c014aa92506e50f966c0f00bda49ff3e,1428933600,1,0,0,20150413
c57b21f442db4ff1520fc340d5557ca0,2857788000,2,0,0,20150413
edcbea2662369133770ac11fa1c052dc,28577862000,18,2,0,20150413
f114aded48881db26ec33490f0518fc6,2857824000,2,0,0,20150413
007b9d900c65393163d1ef296918c03a,7144909200,5,0,0,20150414
0b814eb7674877d04d4cd1185dffdf42,2857932000,2,0,0,20150414
0e091d6da252c28a9f566ca34601e804,2857971600,2,0,0,20150414
1c69f5bd988268517a09cd629d2f45eb,1428980400,1,0,0,20150414
1ea4fe1c1e84206a90f18e98bdb1584c,4286952000,3,0,0,20150414
20abdc8d5346633bf5bd763b03f17922,2857960800,2,0,0,20150414
2b3fa5503b65aeaa95cfe7fffb3d0014,1428969600,1,0,0,20150414
2df962e98eb8674c978264553137a424,1428991200,1,0,0,20150414
320f3651df5d39d9be1173d0a19dcf89,1428944400,1,0,0,20150414
33869f5fa4936eeec70529eb2a38c561,17147721600,10,1,1,20150414
3c72477f3d649b91994433dfe1bb1f88,1428980400,1,0,0,20150414
3dc61c27ccd5bf6fd41232770c214bd8,1428980400,1,0,0,20150414
46de4e7d503d4bbd30e3fd718ad2f979,11431843200,8,0,0,20150414
48239d352b2bd6940a7611454b4b6d98,1428987600,1,0,0,20150414
5c9c3896c081a372ae659b777b90f640,1428984000,1,0,0,20150414
5d1608876e4bf68334e4c50ee0d1ab3a,2857978800,2,0,0,20150414
60027f026ed0342fa93d44dfe78f05d1,1428969600,1,0,0,20150414
601c5f278216dfbe72c0b34a14160bb4,1428973200,1,0,0,20150414
6e0065451961e363b196bdd34c2b82e1,1428987600,1,0,0,20150414
7c18ee584fb5d676bb545a4017b9740b,7144952400,5,0,0,20150414
8121de295473659c7de60e582ff8b253,21434835600,15,0,0,20150414
84367c5724f2d89958ff8e8f1bce89bf,1428976800,1,0,0,20150414
8455c9eea3ebaae2380f7e4face53126,2857978800,2,0,0,20150414
9276b0c6edfaa6608c73f842f296a412,1428980400,1,0,0,20150414
9556e3d9a35fb2a76c62d33fc19ef84f,1429005600,1,0,0,20150414
9c238986d7955ca7fca4c9cdd9800564,1428976800,1,0,0,20150414
a4ba7c56de72fd35631bed9943d75840,1428984000,1,0,0,20150414
a5b875640ec3c5232000f35b821ba02a,2858011200,2,0,0,20150414
a5db8c084ffe4b4a6449816db2e40407,1428976800,1,0,0,20150414
aba2c0bbcca634c0b93d9d221ac85280,1428980400,1,0,0,20150414
acd9fb3ddb55ec7114de394bab2be854,12860910000,6,3,0,20150414
c902f041ba8b94725440dcc2a30e6632,2857960800,2,0,0,20150414
d3f3565c378946ec0b3e6ccc70f93500,2857946400,2,0,0,20150414
d465618b68356c2435eccaf81e68d0c2,1428980400,1,0,0,20150414
edcbea2662369133770ac11fa1c052dc,32866639200,21,1,1,20150414
f114aded48881db26ec33490f0518fc6,4286919600,3,0,0,20150414
f145b7f0422b0151e42ee104797d4be2,1428980400,1,0,0,20150414
f38951bac70849f428ce25ab541d9a6a,8573918400,6,0,0,20150414
f65e758d50b58771c0c0b157066f13a4,2857957200,2,0,0,20150414
f7e8f387b32f5f86c537b130429efd22,1428980400,1,0,0,20150414
fdbfedf3e74d0b2cf8fb4508eae8a8a7,1428980400,1,0,0,20150414
007b9d900c65393163d1ef296918c03a,2858194800,2,0,0,20150415
0b814eb7674877d04d4cd1185dffdf42,2858205600,2,0,0,20150415
0e091d6da252c28a9f566ca34601e804,2858162400,2,0,0,20150415
1c69f5bd988268517a09cd629d2f45eb,1429095600,1,0,0,20150415
1ea4fe1c1e84206a90f18e98bdb1584c,8574516000,6,0,0,20150415
20abdc8d5346633bf5bd763b03f17922,2858198400,2,0,0,20150415
2695639da46b1df4619f93714ad06c51,1429038000,1,0,0,20150415
2b3fa5503b65aeaa95cfe7fffb3d0014,1429099200,1,0,0,20150415
2df962e98eb8674c978264553137a424,1429099200,1,0,0,20150415
320f3651df5d39d9be1173d0a19dcf89,1429106400,1,0,0,20150415
33869f5fa4936eeec70529eb2a38c561,15720015600,10,1,0,20150415
3c72477f3d649b91994433dfe1bb1f88,5716371600,4,0,0,20150415
46de4e7d503d4bbd30e3fd718ad2f979,2858187600,2,0,0,20150415
47caffcb9b030f3d894ef2e7d96a135f,1429052400,1,0,0,20150415
48239d352b2bd6940a7611454b4b6d98,2858194800,2,0,0,20150415
5c9c3896c081a372ae659b777b90f640,1429099200,1,0,0,20150415
5d1608876e4bf68334e4c50ee0d1ab3a,2858198400,2,0,0,20150415
60027f026ed0342fa93d44dfe78f05d1,2858140800,2,0,0,20150415
611f1f6b6836a218f0efcd2c4ab71704,1429038000,1,0,0,20150415
6a376eee1296d5177081fdd1537241b6,1429038000,1,0,0,20150415
6e0065451961e363b196bdd34c2b82e1,4287232800,3,0,0,20150415
7b30eac851732f98a5cfb8f79ff611cf,1429081200,1,0,0,20150415
7bc543a6b27cd6ee9275d9e0d824cebc,1429034400,1,0,0,20150415
7c18ee584fb5d676bb545a4017b9740b,5716310400,4,0,0,20150415
8121de295473659c7de60e582ff8b253,14290736400,10,0,0,20150415
8455c9eea3ebaae2380f7e4face53126,8574498000,6,0,0,20150415
90541cdf352e91f2e6daf779caa5fd07,1429095600,1,0,0,20150415
9556e3d9a35fb2a76c62d33fc19ef84f,2858166000,2,0,0,20150415
a4ba7c56de72fd35631bed9943d75840,4287196800,3,0,0,20150415
acd9fb3ddb55ec7114de394bab2be854,17148909600,11,1,0,20150415
b4981b6c5ae9c842795568a2f21a69c4,1429038000,1,0,0,20150415
c014aa92506e50f966c0f00bda49ff3e,2858198400,2,0,0,20150415
c902f041ba8b94725440dcc2a30e6632,1429099200,1,0,0,20150415
e379783b2b7209c9f73d8bcf1fd86282,1429038000,1,0,0,20150415
ed9e77e5b11e262f68ed631d1596f3a0,1429038000,1,0,0,20150415
edcbea2662369133770ac11fa1c052dc,25723371600,16,2,0,20150415
f114aded48881db26ec33490f0518fc6,5716296000,4,0,0,20150415
f38951bac70849f428ce25ab541d9a6a,2858198400,2,0,0,20150415
f65e758d50b58771c0c0b157066f13a4,1429063200,1,0,0,20150415
0b814eb7674877d04d4cd1185dffdf42,2858277600,2,0,0,20150416
1c69f5bd988268517a09cd629d2f45eb,2858302800,2,0,0,20150416
1ea4fe1c1e84206a90f18e98bdb1584c,2858295600,1,1,0,20150416
320f3651df5d39d9be1173d0a19dcf89,1429146000,1,0,0,20150416
33869f5fa4936eeec70529eb2a38c561,10004104800,4,3,0,20150416
40abf9d7ef92106211cec94e03ec836f,1429149600,1,0,0,20150416
46de4e7d503d4bbd30e3fd718ad2f979,4287470400,3,0,0,20150416
48239d352b2bd6940a7611454b4b6d98,1429185600,0,1,0,20150416
4bda56b8af56ff1ed8b6d3be37fa53fa,1429185600,0,1,0,20150416
6e0065451961e363b196bdd34c2b82e1,1429185600,0,1,0,20150416
7b30eac851732f98a5cfb8f79ff611cf,1429167600,1,0,0,20150416
7bc543a6b27cd6ee9275d9e0d824cebc,1429156800,1,0,0,20150416
7c18ee584fb5d676bb545a4017b9740b,1429142400,1,0,0,20150416
8121de295473659c7de60e582ff8b253,25724660400,18,0,0,20150416
8455c9eea3ebaae2380f7e4face53126,2858320800,1,1,0,20150416
90541cdf352e91f2e6daf779caa5fd07,1429149600,1,0,0,20150416
97e8efc5f8a87e5f7d5e35daa0cb3a51,1429185600,0,1,0,20150416
ac86f5ac50a73cb8a6663a620ceed387,1429153200,1,0,0,20150416
acd9fb3ddb55ec7114de394bab2be854,12862519200,6,2,1,20150416
c014aa92506e50f966c0f00bda49ff3e,1429185600,0,1,0,20150416
ebee0f9ac03bd3eb440bbe769ae494df,2858324400,2,0,0,20150416
edcbea2662369133770ac11fa1c052dc,31441597200,16,5,1,20150416
f38951bac70849f428ce25ab541d9a6a,7145812800,5,0,0,20150416
1ea4fe1c1e84206a90f18e98bdb1584c,1429239600,1,0,0,20150417
33869f5fa4936eeec70529eb2a38c561,4287772800,3,0,0,20150417
46de4e7d503d4bbd30e3fd718ad2f979,1429261200,1,0,0,20150417
7bc543a6b27cd6ee9275d9e0d824cebc,1429236000,1,0,0,20150417
7c18ee584fb5d676bb545a4017b9740b,2858511600,2,0,0,20150417
8121de295473659c7de60e582ff8b253,31443447600,20,2,0,20150417
a5b875640ec3c5232000f35b821ba02a,1429261200,1,0,0,20150417
ab38d342942d49942ba4aba9336db34c,11434075200,8,0,0,20150417
acd9fb3ddb55ec7114de394bab2be854,24297224400,16,1,0,20150417
edcbea2662369133770ac11fa1c052dc,35731105200,21,3,1,20150417
f114aded48881db26ec33490f0518fc6,21438586800,15,0,0,20150417
f38951bac70849f428ce25ab541d9a6a,1429257600,1,0,0,20150417
f65e758d50b58771c0c0b157066f13a4,1429232400,1,0,0,20150417
1ea4fe1c1e84206a90f18e98bdb1584c,1429351200,0,1,0,20150418
2b3fa5503b65aeaa95cfe7fffb3d0014,1429311600,1,0,0,20150418
33869f5fa4936eeec70529eb2a38c561,4288060800,2,1,0,20150418
46de4e7d503d4bbd30e3fd718ad2f979,2858695200,2,0,0,20150418
60027f026ed0342fa93d44dfe78f05d1,1429315200,1,0,0,20150418
7c18ee584fb5d676bb545a4017b9740b,1429365600,1,0,0,20150418
8121de295473659c7de60e582ff8b253,27157345200,15,3,1,20150418
ab38d342942d49942ba4aba9336db34c,1429333200,1,0,0,20150418
acd9fb3ddb55ec7114de394bab2be854,51456218400,33,3,0,20150418
e036df6dc1a8edd7439c6ace0eb7f8d9,2858716800,0,2,0,20150418
edcbea2662369133770ac11fa1c052dc,38591964000,23,4,0,20150418
f38951bac70849f428ce25ab541d9a6a,2858702400,2,0,0,20150418
0b814eb7674877d04d4cd1185dffdf42,1429452000,0,1,0,20150419
1244373c2601af76065b452553484f57,1429430400,1,0,0,20150419
143426c639b9490318f306532ff8acfc,2858842800,2,0,0,20150419
1ea4fe1c1e84206a90f18e98bdb1584c,2858832000,2,0,0,20150419
320f3651df5d39d9be1173d0a19dcf89,1429452000,0,1,0,20150419
33869f5fa4936eeec70529eb2a38c561,8576542800,3,3,0,20150419
35e30c9739a46145a98a53888664d439,1429430400,1,0,0,20150419
3c72477f3d649b91994433dfe1bb1f88,4288294800,1,2,0,20150419
3dc61c27ccd5bf6fd41232770c214bd8,1429430400,1,0,0,20150419
46de4e7d503d4bbd30e3fd718ad2f979,1429437600,1,0,0,20150419
